example_id,image_path,human_label,target_label,allowed_clip_labels,original_prediction_label,original_confidence,original_is_target,original_correct,high_confidence_failure,target_prob_orig,target_rank_orig,distractor_label,distractor_present,distractor_prob_orig,distractor_rank_orig,best_operator,post_prediction_label,post_is_target,target_prob_post,target_rank_post,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,margin_improved,oracle_improves_target_prob,oracle_improves_target_rank,oracle_decreases_distractor,oracle_recovers_top1,oracle_recovers_top3,oracle_recovers_top5,oracle_top5_or_pairwise,strong_pairwise_improvement,text_object_iou,n_text_boxes,n_object_boxes,n_dominant_objects,target_area_frac,max_text_area_frac,passes_ambiguity,is_directional_failure,is_strict_oracle_repairable,in_clean_subset
469,,bottle,bottle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bottle,0.8865853548049927,True,True,False,0.8865853548049927,1,cell phone,False,0.08610302209854126,2,gaussian_blur,bottle,True,0.8195004463195801,1,0.14902906119823456,0.8004823327064514,0.6704713851213455,False,False,False,False,True,True,True,True,False,0.0,3,1,1,0.3551498724489796,0.0042849170918367345,True,False,False,True
470,,horse,horse,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,horse,0.38360482454299927,True,True,False,0.38360482454299927,1,bicycle,False,0.3589160144329071,2,expanded_blur_1.25,horse,True,0.4594830870628357,1,0.24263818562030792,0.024688810110092163,0.21684490144252777,True,True,False,True,True,True,True,True,True,0.0,2,1,1,0.13620057397959184,0.003288424744897959,True,False,False,True
471,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.9974160194396973,True,True,False,0.9974160194396973,1,bus,False,0.0019179627997800708,2,expanded_blur_1.25,truck,True,0.9981672763824463,1,0.0013011411065235734,0.9954980566399172,0.9968661352759227,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.6077407525510204,0.0020926339285714285,True,False,False,False
472,,cup,cup,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,vase,0.6944446563720703,False,False,False,0.2610199451446533,2,vase,False,0.6944446563720703,1,gray_fill,vase,False,0.2551349103450775,2,0.6887460947036743,-0.433424711227417,-0.4336111843585968,False,False,False,False,False,True,True,True,False,0.0,1,3,0,0.07274394132653061,0.008131377551020409,True,False,False,False
473,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.9993783235549927,True,True,False,0.9993783235549927,1,car,False,0.00012163376959506422,2,gray_fill,train,True,0.9993981122970581,1,0.00023178535047918558,0.9992566897853976,0.9991663269465789,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.2282764668367347,0.010941485969387755,True,False,False,True
474,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9999792575836182,True,True,False,0.9999792575836182,1,sandwich,False,8.775064998189919e-06,2,expanded_gray_fill_1.25,pizza,True,0.999983549118042,1,6.722409125359263e-06,0.99997048251862,0.9999768267089166,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.4360451211734694,0.005022321428571429,True,False,False,True
475,,bottle,bottle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,suitcase,0.7353978157043457,False,False,True,0.0018786928849294782,11,suitcase,False,0.7353978157043457,1,expanded_blur_1.25,suitcase,False,0.0012721371604129672,12,0.792743980884552,-0.7335191228194162,-0.791471843724139,False,False,False,False,False,False,False,False,False,0.0,3,2,1,0.1592394770408163,0.03236607142857143,True,False,False,True
476,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.6440079808235168,False,False,False,0.010650084353983402,8,pizza,False,0.6440079808235168,1,gray_fill,pizza,False,0.06297020614147186,3,0.5246849656105042,-0.6333578964695334,-0.4617147594690323,True,True,True,True,False,True,True,True,True,0.0,2,1,0,0.08944515306122448,0.008091517857142858,True,True,True,False
477,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.7972392439842224,True,True,False,0.7972392439842224,1,cell phone,False,0.13370300829410553,2,expanded_gray_fill_1.25,cell phone,False,0.361175000667572,2,0.5540502071380615,0.6635362356901169,-0.1928752064704895,False,False,False,False,False,True,True,True,False,0.0,1,3,2,0.29651626275510207,0.0033482142857142855,True,False,False,False
478,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bicycle,0.6770177483558655,False,False,False,0.257073312997818,2,bicycle,False,0.6770177483558655,1,gaussian_blur,bicycle,False,0.31808000802993774,2,0.6310291290283203,-0.4199444353580475,-0.31294912099838257,True,True,False,True,False,True,True,True,False,0.004752851711026616,4,2,2,0.24950175382653061,0.0064572704081632655,True,True,False,False
479,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.9998319149017334,True,True,False,0.9998319149017334,1,car,False,7.866532541811466e-05,2,gaussian_blur,train,True,0.9998151659965515,1,8.677352889208123e-05,0.9997532495763153,0.9997283924676594,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.23584980867346939,0.0031090561224489796,True,False,False,True
480,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9999942779541016,True,True,False,0.9999942779541016,1,hot dog,False,2.3154459540819516e-06,2,gray_fill,pizza,True,0.9999942779541016,1,1.692474256742571e-06,0.9999919625081475,0.9999925854798448,True,False,False,False,True,True,True,True,False,0.0,2,2,1,0.3748804209183674,0.0029894770408163264,True,False,False,False
481,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.9992189407348633,True,True,False,0.9992189407348633,1,cell phone,False,0.00048554487875662744,2,gray_fill,laptop,True,0.9994425177574158,1,0.00036741228541359305,0.9987333958561067,0.9990751054720022,True,False,False,False,True,True,True,True,False,0.0,1,2,1,0.1474011479591837,0.007174744897959184,True,False,False,True
482,,backpack,backpack,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,backpack,0.9056529998779297,True,True,False,0.9056529998779297,1,suitcase,False,0.09303321689367294,2,gaussian_blur,backpack,True,0.8990097641944885,1,0.09977980703115463,0.8126197829842567,0.7992299571633339,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.10331632653061225,0.003587372448979592,True,False,False,True
483,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9998425245285034,True,True,False,0.9998425245285034,1,car,False,6.42744344077073e-05,2,expanded_blur_1.25,bus,True,0.9998452663421631,1,6.423956074286252e-05,0.9997782500940957,0.9997810267814202,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.21245216836734693,0.008290816326530613,True,False,False,True
484,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.999152421951294,True,True,False,0.999152421951294,1,cake,False,0.0007076275651343167,2,gaussian_blur,pizza,True,0.9990909099578857,1,0.0007610898464918137,0.9984447943861596,0.9983298201113939,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.28419961734693877,0.0030691964285714285,True,False,False,True
485,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9999504089355469,True,True,False,0.9999504089355469,1,car,False,3.226720218663104e-05,2,gaussian_blur,bus,True,0.9999551773071289,1,2.832389873219654e-05,0.9999181417333602,0.9999268534083967,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.2590880102040816,0.01992984693877551,True,False,False,True
486,,horse,horse,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,horse,0.9958564639091492,True,True,False,0.9958564639091492,1,zebra,False,0.0035404579248279333,2,expanded_blur_1.25,horse,True,0.9973905682563782,1,0.0022281655110418797,0.9923160059843212,0.9951624027453363,True,False,False,False,True,True,True,True,False,0.040539035527341574,2,2,2,0.27622767857142855,0.007254464285714286,True,False,False,False
487,,bottle,bottle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bottle,0.9631217122077942,True,True,False,0.9631217122077942,1,vase,False,0.014108652248978615,2,gaussian_blur,bottle,True,0.9384132027626038,1,0.027217742055654526,0.9490130599588156,0.9111954607069492,False,False,False,False,True,True,True,True,False,0.0,1,2,2,0.15943877551020408,0.01594387755102041,True,False,False,False
488,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.30295565724372864,True,True,False,0.30295565724372864,1,bottle,False,0.20229989290237427,2,expanded_blur_1.25,car,True,0.30583667755126953,1,0.19665490090847015,0.10065576434135437,0.10918177664279938,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.11963887117346939,0.0020926339285714285,True,False,False,False
489,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9999852180480957,True,True,False,0.9999852180480957,1,giraffe,False,2.220193664470571e-06,2,expanded_gray_fill_1.25,pizza,True,0.9999796152114868,1,2.240760977656464e-06,0.9999829978544312,0.9999773744505092,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.36142777423469385,0.03256536989795918,True,False,False,True
490,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.9964587092399597,True,True,False,0.9964587092399597,1,bus,False,0.0020430146250873804,2,expanded_blur_1.25,truck,True,0.9972680807113647,1,0.0014880584785714746,0.9944156946148723,0.9957800222327933,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.6820990114795918,0.00896843112244898,True,False,False,True
491,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.5499452948570251,False,False,False,0.07994116842746735,3,bus,False,0.5499452948570251,1,expanded_blur_1.25,bus,False,0.09521123766899109,3,0.5407155752182007,-0.4700041264295578,-0.4455043375492096,True,True,False,False,False,True,True,True,False,0.0,1,1,1,0.18510841836734693,0.005042251275510204,True,False,False,True
492,,bird,bird,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bird,0.9816210865974426,True,True,False,0.9816210865974426,1,umbrella,False,0.016234759241342545,2,expanded_blur_1.25,bird,True,0.9864925742149353,1,0.011025446467101574,0.9653863273561001,0.9754671277478337,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.33278858418367346,0.003587372448979592,True,False,False,True
493,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9999932050704956,True,True,False,0.9999932050704956,1,hot dog,False,2.486563744241721e-06,2,expanded_blur_1.25,pizza,True,0.999993085861206,1,2.273397285534884e-06,0.9999907185067514,0.9999908124639205,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.7930883290816326,0.0034080038265306123,True,False,False,True
494,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,clock,0.2168826460838318,False,False,False,0.1321016401052475,3,clock,False,0.2168826460838318,1,gray_fill,cell phone,False,0.17937085032463074,2,0.0847601369023323,-0.08478100597858429,0.09461071342229843,True,True,True,True,False,True,True,True,True,0.0,4,1,0,0.06068638392857143,0.06935586734693877,True,True,True,False
495,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.8996211886405945,True,True,False,0.8996211886405945,1,pizza,False,0.051056571304798126,2,gray_fill,cake,True,0.9553048014640808,1,0.016949087381362915,0.8485646173357964,0.9383557140827179,True,True,False,True,True,True,True,True,False,0.012595801399533488,4,1,1,0.2942044005102041,0.00860969387755102,True,False,False,True
496,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9983256459236145,True,True,False,0.9983256459236145,1,car,False,0.00040927284862846136,2,expanded_blur_1.25,airplane,True,0.9984250068664551,1,0.00039103374001570046,0.997916373074986,0.9980339731264394,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.43730070153061223,0.0032286352040816328,True,False,False,True
497,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.5347546339035034,False,False,False,0.3707430958747864,2,bus,False,0.5347546339035034,1,expanded_gray_fill_1.25,truck,True,0.7284345030784607,1,0.19053739309310913,-0.16401153802871704,0.5378971099853516,True,True,True,True,True,True,True,True,True,0.0,5,1,0,0.06636639030612244,0.015066964285714286,True,True,True,False
498,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.3837006688117981,False,False,False,0.012728620320558548,8,bus,False,0.3837006688117981,1,expanded_gray_fill_1.25,umbrella,False,0.03144751116633415,4,0.3745900094509125,-0.37097204849123955,-0.3431424982845783,True,True,True,False,False,False,True,True,False,0.0,4,1,0,0.053810586734693876,0.020667251275510203,True,True,False,False
499,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9999345541000366,True,True,False,0.9999345541000366,1,car,False,2.910324838012457e-05,2,expanded_blur_1.25,bus,True,0.9999268054962158,1,3.1416355341207236e-05,0.9999054508516565,0.9998953891408746,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.33203125,0.013392857142857142,True,False,False,True
